date,city,trips,users,subscribers,occasional_users,new_subscribers,total_subscribers,bikes_available,bikes_in_maintenance,bike_maintenance_cost,stations,station_maintenance_cost,trips_per_user,trips_per_bike,trips_per_1k_residents,avg_trip_duration,avg_trip_distance,saved_CO2,daily_subcribers_revenue,daily_occasional_users_revenue,daily_revenue,daily_operational_expenses,daily_operating_income
2020-03-27,Mulhouse,183,57,43,14,1,973,174,1,53,29,0,3,1.0442880390113785,1.669458895001793,15.271327678202645,3.501201029141957,42.22062934338699,321.21015440811226,117.86140371495927,439.07155812307155,53.26447635434424,385.8070817687273
2020-03-28,Mulhouse,286,105,64,40,2,975,174,1,83,29,0,2,1.642820710648917,2.61745880447183,14.248079812528957,3.357846197636732,63.48521281917687,321.8729206979955,275.179725145406,597.0526458434015,83.51063510258525,513.5420107408162
2020-03-29,Mulhouse,386,148,87,61,3,978,173,2,112,29,0,2,2.221495152544949,3.5279517230587967,14.61428745325176,3.430633395920609,87.42363684926184,322.88273979601917,411.3700368943031,734.2527766903222,112.56012453779611,621.6926521525261
2020-03-30,Mulhouse,255,82,62,20,1,979,174,1,74,29,707,3,1.4602908119150655,2.3290322926734732,12.57201814505601,2.7487729384673907,46.243031993264616,323.21771867920967,139.4772697201638,462.69498839937347,781.5734720492851,-318.87848364991163
2020-03-31,Mulhouse,122,33,25,8,0,979,175,0,35,29,740,3,0.694677834908875,1.1127492750534942,20.033858739564515,4.712134506036449,37.87450133278601,323.3525483866323,98.89543910100475,422.24798748763703,776.1870724049048,-353.9390849172678
2020-04-01,Mulhouse,288,86,62,24,1,981,174,1,83,29,0,3,1.6500004363279581,2.6287918071648746,17.074204742466723,4.082366064134901,77.51755435835426,323.74759087554463,228.13625912827408,551.8838500038187,83.87221720309378,468.0116328007249
2020-04-02,Mulhouse,256,106,79,27,1,982,174,1,74,29,0,2,1.4653251480075458,2.3369953074554957,14.774395883496478,3.6060995444624195,60.87338833569698,324.1865121194179,169.1991504640967,493.3856625835146,74.56238165962331,418.8232809238913
2020-04-03,Mulhouse,271,104,81,24,1,983,174,1,78,29,0,2,1.5524348678314157,2.4747087990710925,14.89418501959717,3.488493609069672,62.358255764523996,324.5751712741029,160.24839420333055,484.8235654774335,78.95616280619372,405.86740267123974
2020-04-04,Mulhouse,257,78,47,31,2,985,174,1,75,29,0,3,1.4752151684019432,2.352637440695346,11.61675503775604,2.604940222745631,44.26746888728187,325.0806206384598,206.95415357275098,532.0347742112108,75.06144757767613,456.97332663353467
2020-04-05,Mulhouse,281,87,51,36,2,986,174,1,82,29,0,3,1.6130045146934349,2.570384942801775,14.455972605323298,3.4036159074149785,63.193242210761866,325.68038432975374,290.78101785129695,616.4614021810507,82.00873254042028,534.4526696406305
2020-04-06,Mulhouse,300,90,69,21,1,987,174,1,87,29,0,3,1.7237283654328548,2.745116367924428,14.820428001235664,3.4877040016387215,69.15638823323951,326.03453081574963,180.72974737651572,506.76427819226535,87.58357951010049,419.18069868216486
2020-04-07,Mulhouse,332,104,78,27,1,989,174,1,96,29,0,3,1.9046540067494548,3.0301639818961936,16.746445701954286,3.7997550314355437,83.16750158412432,326.47714439065294,240.8900690042853,567.3672133949383,96.67809027626406,470.6891231186742
2020-04-08,Mulhouse,250,101,74,27,1,990,174,1,72,29,365,2,1.432469749991339,2.2850184354263154,16.636817693326922,3.911378407485167,64.55820802979937,326.9204440198588,192.6632611649913,519.58370518485,438.6593060230656,80.92439916178444
2020-04-09,Mulhouse,240,71,52,18,1,991,174,1,69,29,890,3,1.3739364286962092,2.192371666096647,16.92762374928786,3.870173668791419,61.28815663482172,327.22351776614806,176.29383240210677,503.51735016825484,960.7428277838665,-457.2254776156116
2020-04-10,Mulhouse,235,66,50,16,1,992,174,1,68,29,0,3,1.3463182444043995,2.1486362607182126,13.730510696976742,3.3960905309475065,52.70770230044787,327.49188656012126,134.97608811570473,462.467974675826,68.55274223627347,393.9152324395525
2020-04-11,Mulhouse,179,49,29,19,1,993,174,1,52,29,336,3,1.0242350339735524,1.6375864903149708,13.591575961860475,3.2403248431616842,38.32875583184422,327.8133415933679,165.14006235334335,492.95340394671126,389.1407386366332,103.81266531007805
2020-04-12,Mulhouse,306,100,60,40,2,995,174,1,89,29,0,3,1.7583797085170982,2.799754342068552,16.9479966734861,3.96135160201829,80.11156998122837,328.47455723934996,353.50451874744914,681.9790759867991,89.32681684919402,592.6522591376051
2020-04-13,Mulhouse,280,126,93,33,2,997,174,1,81,29,0,2,1.6059788315391363,2.559290481189937,16.00377025763307,3.6770432438382996,67.9751607934879,329.01082493138006,206.1889120418984,535.1997369732785,81.6547611488771,453.5449758244014
2020-04-14,Mulhouse,160,49,37,12,1,997,175,0,46,29,0,3,0.9118806778856262,1.458875935283866,17.13283250685183,3.9253071751835624,41.364133718270075,329.21500805261434,115.41243096964646,444.6274390222608,46.54577779153159,398.0816612307292
2020-04-15,Mulhouse,245,78,59,19,1,998,174,1,71,29,0,3,1.403306270771594,2.2388660087159695,14.386002927181321,3.500344573678626,56.60708950671961,329.5233595915096,145.78038442055305,475.3037440120626,71.43154344130693,403.8722005707557
2020-04-16,Mulhouse,296,126,94,32,2,1000,174,1,86,29,0,2,1.697551333883055,2.703826494465758,16.048992590306224,3.516624594321388,68.68102266316197,330.0514393506639,212.42724618789958,542.4786855385635,86.26621644408092,456.21246909448257
2020-04-17,Mulhouse,251,90,66,24,1,1001,174,1,73,29,0,2,1.435199736848663,2.2893379773462676,14.981754396617978,3.7533621616906028,62.06722218481674,330.44876483840847,174.33107472504776,504.7798395634562,73.04186340049515,431.7379761629611
2020-04-18,Mulhouse,260,67,41,26,1,1002,174,1,75,29,0,3,1.4878626773116923,2.3726382991902826,14.450948059674158,3.480333758180714,59.64641629938828,330.88195645931194,246.07895387901078,576.9609103383227,75.69957964403588,501.2613306942868
2020-04-19,Mulhouse,370,142,86,56,3,1005,173,2,107,29,0,2,2.1255959782573988,3.377471831753403,17.279584081773606,4.164385360603609,101.59552327466356,331.8120113151113,436.0366027434036,767.8486140585148,107.7590284244163,660.0895856340985
2020-04-20,Mulhouse,291,92,68,24,1,1006,174,1,84,29,0,3,1.6679474526457958,2.6571166803362876,13.961899451389053,3.3161920124179876,63.6476274507659,332.2068887999801,183.14563363296628,515.3525224329464,84.77592890381038,430.57659352913606
2020-04-21,Mulhouse,291,92,69,23,1,1007,174,1,84,29,0,3,1.6689460438434385,2.658692538538786,18.386200450506824,4.341826864298898,83.38204512621657,332.5919095794856,226.50326118075432,559.09517076024,84.82620702818714,474.26896373205284
2020-04-22,Mulhouse,226,70,52,18,1,1008,174,1,65,29,0,3,1.2907812185898453,2.0606480873479383,15.611300627269085,3.781722698286133,56.28924652289888,332.89122311437586,155.05925677302338,487.95047988739924,65.74545899379636,422.20502089360286
2020-04-23,Mulhouse,269,113,84,29,1,1010,174,1,78,29,0,2,1.5424659694725829,2.458955616649039,14.162243156778075,3.426014631080973,60.85157564631282,333.36820000901923,174.7385644534317,508.10676446245094,78.45355383802008,429.65321062443087
2020-04-24,Mulhouse,335,100,74,25,1,1011,174,1,97,29,0,3,1.926782610191679,3.0649877197772915,15.005916085565085,3.6886631032076256,81.66381324074297,333.7835402630581,215.87537229135836,549.6589125544165,97.78914977493811,451.8697627794784
2020-04-25,Mulhouse,333,126,74,52,3,1014,174,1,97,29,0,2,1.9146372300207155,3.0458756323819607,12.168904337423132,2.823010799805131,62.10929946454881,334.6357435669951,301.1171072098251,635.7528507768202,97.17937415830056,538.5734766185196
2020-04-26,Mulhouse,256,103,62,41,2,1016,174,1,74,29,0,2,1.4664762011131753,2.3388159116546245,13.165690215495871,2.958479470280595,49.98003138406441,335.3041193716004,239.47587645810557,574.779995829706,74.62046846224268,500.1595273674633
2020-04-27,Mulhouse,390,140,104,36,2,1017,173,2,113,29,641,2,2.2412850687168677,3.5589848531074573,16.86466442840523,3.8439102444840616,98.81691758643927,335.89568027554816,288.02993169573756,623.9256119712857,754.8197692846495,-130.89415731336385
2020-04-28,Mulhouse,289,89,66,23,1,1019,174,1,84,29,0,3,1.6590493300928901,2.6430739363510405,15.777787755950675,3.669484161237446,70.0561480218604,336.28062359027143,202.0909804867551,538.3716040770265,84.32789187385313,454.0437122031734
2020-04-29,Mulhouse,311,96,72,24,1,1020,174,1,90,29,0,3,1.783595926361087,2.8395016933261186,15.691791775824143,3.676607450698994,75.40867670743604,336.6690406765705,203.4776549765374,540.1466956531078,90.59496538375511,449.55173026935273
2020-04-30,Mulhouse,399,162,120,41,2,1022,173,2,116,29,0,2,2.2976629614937014,3.6473548619005176,14.350261889812305,3.1716823608943505,83.56023079035066,337.35362079342855,262.22693306961384,599.5805538630424,116.36970959826716,483.21084426477523
2020-05-01,Mulhouse,252,97,72,25,1,1023,174,1,73,29,0,2,1.4426131663082056,2.3010672604666333,15.870817653845245,3.8208501984231495,63.506949020716526,337.7599888373464,177.1496186747707,514.9096075121171,73.41608892068531,441.4935185914318
2020-05-02,Mulhouse,424,133,80,53,3,1026,173,2,123,29,0,3,2.440507724846659,3.871008124093331,17.101779404244382,3.74529526177173,104.72299848835672,338.64054755015746,489.1733074638838,827.8138550140413,123.5054192172981,704.3084357967432
2020-05-03,Mulhouse,373,84,51,33,2,1027,173,2,108,29,0,4,2.145690053749512,3.40901580484372,15.992946945659137,3.8527609945353314,94.87089723625003,339.1886404144196,386.429800276882,725.6184406913017,108.76544626065149,616.8529944306501
2020-05-04,Mulhouse,326,134,100,34,2,1029,174,1,95,29,0,2,1.8728135906221408,2.9800415810963337,16.89098927351235,4.230678143583079,91.06767217968296,339.7425188493167,241.09627133908577,580.8387901884025,95.0789233604328,485.75986682796974
2020-05-05,Mulhouse,196,73,55,19,1,1030,174,1,57,29,0,2,1.1211263694028615,1.7915195366757328,14.127367452288043,3.245871686966771,42.003436251915645,340.049730113795,123.995303062935,464.04503317673004,57.15884966398518,406.8861835127449
2020-05-06,Mulhouse,300,103,78,26,1,1031,174,1,87,29,0,2,1.722512581108959,2.7431989415643736,16.111337102756902,3.7405174252276097,74.11752551409008,340.47531903034263,206.81758698336648,547.2929060137092,87.52240357380036,459.7705024399088
2020-05-07,Mulhouse,324,88,66,22,1,1032,174,1,94,29,0,3,1.858605706368796,2.9576700882002753,16.219413778533607,3.8864525339953717,83.0299969392361,340.8371805409132,217.7134242702734,558.5506048111866,94.36515564926539,464.18544916192127
2020-05-08,Mulhouse,326,115,86,29,1,1034,174,1,94,29,0,2,1.8710191768546933,2.9772163248837407,15.169098719627346,3.3219060900766277,71.4380624837786,341.3118892591874,214.13396326648314,555.4458525256705,94.98878290044233,460.45706962522814
2020-05-09,Mulhouse,442,127,77,50,3,1036,173,2,128,29,0,3,2.5479445388327697,4.038987061607059,13.253623904154207,3.2235819406466493,94.04660029579986,342.14438547991705,398.55640382047613,740.7007893003931,128.86482649112511,611.835962809268
2020-05-10,Mulhouse,240,84,50,34,2,1038,174,1,69,29,0,2,1.3740561286716106,2.192561190079096,14.800341901849245,3.4593500998191526,54.78708119357214,342.7005251934633,247.59300785097795,590.2935330444412,69.95417737691317,520.339355667528
2020-05-11,Mulhouse,330,104,79,26,1,1039,174,1,96,29,573,3,1.8963248620254667,3.0170541797621744,14.367700518337394,3.5374818053714057,77.09198864885504,343.12234346733885,200.25627611057092,543.3786195779098,669.9357743394564,-126.5571547615466
2020-05-12,Mulhouse,167,46,34,12,1,1040,175,0,48,29,0,3,0.953281524044159,1.524754421536296,14.428696158028167,3.3842053538905015,37.27250093976478,343.32629616761085,108.63358244698497,451.9598786145958,48.64764629740383,403.312232317192
2020-05-13,Mulhouse,995,360,276,84,4,1044,170,5,290,29,0,2,5.8413701862789695,9.091999035608728,16.23463192431225,3.6272982662555204,238.21799995752073,344.7100353468227,648.3000338816535,993.0100692284761,290.08235488504295,702.9277143434332
2020-05-14,Mulhouse,1049,307,231,77,4,1048,170,5,305,29,0,3,6.167550852683499,9.582505251421585,12.63656372368381,2.888497412748185,199.93230527922918,345.97594943721344,572.9748126598838,918.9507620970973,305.732070377915,613.2186917191823
2020-05-15,Mulhouse,880,298,220,79,4,1052,170,5,256,29,465,2,5.147375170681475,8.042501012488774,18.779524366678686,4.279694293011556,248.6198480085734,347.2763825994912,733.6464452134062,1080.9228278128974,722.2225771663573,358.7002506465401
2020-05-16,Mulhouse,1018,478,282,196,10,1062,170,5,296,29,0,2,5.982735421896148,9.304798118394196,15.838964144447967,3.6796984648708935,247.3153721634808,350.5135169987674,1188.4111666538693,1538.9246836526368,296.8717593724415,1242.0529242801954
2020-05-17,Mulhouse,1094,405,239,166,8,1070,169,6,318,29,0,2,6.441367745657448,9.992913341807151,15.74623413915494,3.7569268263061626,271.1794542549513,353.253284248916,1224.1101638242994,1577.3634480732153,318.8262364525761,1258.5372116206393
2020-05-18,Mulhouse,958,338,252,86,4,1074,170,5,279,29,0,2,5.615951054453808,8.751987146955123,14.405588646013749,3.2870963158579105,207.80262319272794,354.6688181690701,611.4457273439226,966.1145455129927,279.23419608484295,686.8803494281497
2020-05-19,Mulhouse,884,256,194,62,3,1077,170,5,257,29,0,3,5.16950016626171,8.076083748474604,14.922630990348388,3.8480186857729195,224.4759979325753,355.684604418183,537.2633258872216,892.9479303054047,257.669340134228,635.2785901711768
2020-05-20,Mulhouse,870,272,202,70,3,1081,171,4,253,29,0,3,5.087513046902515,7.951597307355856,12.504765617164024,2.853611507712906,163.90082908650388,356.8355542414756,488.3747376445135,845.2102918859891,253.69757112616324,591.5127207598259
2020-05-21,Mulhouse,1062,500,372,128,6,1087,169,6,309,29,0,2,6.249872448271364,9.706021911914824,12.889889256554914,2.973300178645906,208.45482363530706,358.9469172436397,654.0207040656812,1012.967621309321,309.6728983083941,703.2947230009269
2020-05-22,Mulhouse,825,324,241,83,4,1091,171,4,240,29,0,2,4.813387674832165,7.53455495569895,15.68390423758751,3.8626756713621053,210.22181138964683,360.32042235555105,581.0671506081345,941.3875729636856,240.39173739459028,700.9958355690953
2020-05-23,Mulhouse,958,282,168,114,6,1097,170,5,279,29,0,3,5.615813678443055,8.75177967793062,17.301778162835387,4.07335146875809,257.5017503541694,362.20653435672324,1122.23652591177,1484.4430602684934,279.22757673711106,1205.2154835313822
2020-05-24,Mulhouse,1038,303,186,117,6,1103,170,5,302,29,0,3,6.100081509950816,9.48118988162264,16.67137196874645,3.751331818923697,256.90955086694254,364.13896072657775,1120.4156787620263,1484.5546394886042,302.4995798175639,1182.0550596710402
2020-05-25,Mulhouse,755,282,213,69,3,1106,171,4,220,29,0,2,4.397904411909938,6.900040564708111,15.449947671513385,3.733482126659721,186.07912073245535,365.278810084322,497.9838997191772,863.2627098034992,220.14740740443122,643.115302399068
2020-05-26,Mulhouse,965,304,229,75,4,1110,170,5,281,29,0,3,5.6569162862557185,8.813839966845103,17.04600743073312,3.9815965026805435,253.48620630931975,366.51965124607034,685.351973054517,1051.8716243005874,281.207624764245,770.6639995363424
2020-05-27,Mulhouse,892,291,217,74,4,1114,170,5,260,29,0,3,5.219807036225722,8.152412219222448,14.677531863083816,3.3525836369752975,197.4229681567184,367.73978042887984,573.5365605951101,941.27634102399,260.104617838569,681.1717231854209
2020-05-28,Mulhouse,815,219,162,57,3,1117,171,4,237,29,0,3,4.753175881542561,7.442781928716295,10.420175376168158,2.266878405028815,121.86961650358982,368.6834300332517,389.46776891194827,758.1511989451999,237.46369751273448,520.6875014324654
2020-05-29,Mulhouse,1033,369,275,94,5,1121,170,5,301,29,0,2,6.074577538566158,9.442872274913157,11.389841340948246,2.6223638579209894,178.86649256487274,370.23086376193294,542.7934119928439,913.0242757547768,301.27704761707497,611.7472281377018
2020-05-30,Mulhouse,1137,284,169,115,6,1127,169,6,331,29,0,4,6.706653346293853,10.389361139624572,16.18797855867344,3.916821543181941,293.9371997176942,372.130644724948,1234.9721574685689,1607.102802193517,331.4749961290192,1275.6278060644977
2020-05-31,Mulhouse,1052,353,217,136,7,1134,170,5,306,29,0,2,6.1880593168880225,9.613286924688664,16.3320590948069,3.8798539533894556,269.41340920767186,374.37982086102204,1130.9422408757912,1505.3220617368133,306.71416686006876,1198.6078948767445
2020-06-01,Mulhouse,1210,402,302,101,5,1139,169,6,352,29,0,3,7.152277626701698,11.052725558914545,16.10150830929717,3.5640088110065222,284.53787275684977,376.03954850988913,831.1283940363007,1207.1679425461898,352.6397930170229,854.528149529167
2020-06-02,Mulhouse,1091,518,383,134,7,1146,169,6,318,29,0,2,6.425102192871675,9.968568277617992,13.781667100735996,3.262121263267359,234.89015455977733,378.2577343640538,719.8933169343152,1098.151051298369,318.04950148789345,780.1015498104757
2020-06-03,Mulhouse,1051,273,206,67,3,1149,170,5,306,29,0,3,6.17894189780536,9.599603215154609,15.303148635119474,3.595464829615008,249.31031771659005,379.3661371434999,659.6147913884553,1038.9809285319552,306.2775849082169,732.7033436237383
2020-06-04,Mulhouse,943,306,235,71,4,1153,170,5,274,29,0,3,5.524920681702681,8.614441740709216,12.665222879864743,3.0271625419006227,188.36265522365568,380.53862291037484,487.23203145004163,867.7706543604165,274.8457777412898,592.9248766191267
2020-06-05,Mulhouse,1037,366,276,91,5,1157,170,5,302,29,0,2,6.095154353484295,9.473788073224842,14.328140903004337,3.329104295103983,227.8153542648441,382.03322935132394,641.6387469001945,1023.6719762515185,302.2634233901345,721.4085528613839
